tweet_id,created_at,favorite_count,retweet_count,character_count
742150209887731712,2016-06-13 00:22:53+00:00,5661,1783,95
741793263812808706,2016-06-12 00:44:30+00:00,4982,1698,64
741743634094141440,2016-06-11 21:27:17+00:00,8945,3144,115
741438259667034112,2016-06-11 01:13:51+00:00,4026,937,75
741303864243200000,2016-06-10 16:19:48+00:00,9631,3650,115
741099773336379392,2016-06-10 02:48:49+00:00,10997,6247,70
741067306818797568,2016-06-10 00:39:48+00:00,10342,3520,67
740995100998766593,2016-06-09 19:52:53+00:00,7018,3154,115
740711788199743490,2016-06-09 01:07:06+00:00,3736,1062,113
740699697422163968,2016-06-09 00:19:04+00:00,3101,888,93
740676976021798912,2016-06-08 22:48:46+00:00,19881,7724,115
740373189193256964,2016-06-08 02:41:38+00:00,20648,9220,116
740365076218183684,2016-06-08 02:09:24+00:00,2727,495,64
740359016048689152,2016-06-08 01:45:19+00:00,3610,967,67
740214038584557568,2016-06-07 16:09:13+00:00,7335,2220,115
739979191639244800,2016-06-07 00:36:02+00:00,21898,6719,112
739932936087216128,2016-06-06 21:32:13+00:00,4443,1217,113
739844404073074688,2016-06-06 15:40:26+00:00,4138,966,103
739623569819336705,2016-06-06 01:02:55+00:00,4185,1547,110
739606147276148736,2016-06-05 23:53:41+00:00,5897,1876,114
739544079319588864,2016-06-05 19:47:03+00:00,43694,24319,95
739485634323156992,2016-06-05 15:54:48+00:00,7887,3309,113
739238157791694849,2016-06-04 23:31:25+00:00,75163,52360,114
738885046782832640,2016-06-04 00:08:17+00:00,4127,1283,110
738883359779196928,2016-06-04 00:01:35+00:00,3661,917,78
738537504001953792,2016-06-03 01:07:16+00:00,5575,1759,98
738402415918125056,2016-06-02 16:10:29+00:00,3599,955,57
738184450748633089,2016-06-02 01:44:22+00:00,4727,1360,116
738166403467907072,2016-06-02 00:32:39+00:00,9635,3828,63
738156290900254721,2016-06-01 23:52:28+00:00,2768,748,54
737826014890496000,2016-06-01 02:00:04+00:00,5757,2006,114
737800304142471168,2016-06-01 00:17:54+00:00,10943,3904,90
737678689543020544,2016-05-31 16:14:39+00:00,5528,1509,116
737445876994609152,2016-05-31 00:49:32+00:00,11302,5048,108
737322739594330112,2016-05-30 16:40:14+00:00,3953,907,97
737310737551491075,2016-05-30 15:52:33+00:00,16040,8329,81
736736130620620800,2016-05-29 01:49:16+00:00,4736,1972,38
736392552031657984,2016-05-28 03:04:00+00:00,19450,8407,115
736365877722001409,2016-05-28 01:18:00+00:00,4367,1408,64
736225175608430592,2016-05-27 15:58:54+00:00,8901,3115,116
736010884653420544,2016-05-27 01:47:23+00:00,8652,3355,115
735991953473572864,2016-05-27 00:32:10+00:00,3934,1283,75
735648611367784448,2016-05-26 01:47:51+00:00,4397,1237,40
735635087207878657,2016-05-26 00:54:06+00:00,6776,2659,76
735274964362878976,2016-05-25 01:03:06+00:00,9629,4707,116
735256018284875776,2016-05-24 23:47:49+00:00,3675,993,91
735137028879360001,2016-05-24 15:55:00+00:00,3428,1092,120
734912297295085568,2016-05-24 01:02:00+00:00,2993,572,82
734787690684657664,2016-05-23 16:46:51+00:00,13745,7102,70
734776360183431168,2016-05-23 16:01:50+00:00,2742,608,115
734559631394082816,2016-05-23 01:40:38+00:00,1646,451,110
733828123016450049,2016-05-21 01:13:53+00:00,3926,881,89
733822306246479872,2016-05-21 00:50:46+00:00,4015,1141,79
733482008106668032,2016-05-20 02:18:32+00:00,3438,1065,44
733460102733135873,2016-05-20 00:51:30+00:00,4605,1451,95
733109485275860992,2016-05-19 01:38:16+00:00,44619,17621,50
732732193018155009,2016-05-18 00:39:02+00:00,2671,599,64
732726085725589504,2016-05-18 00:14:46+00:00,3855,1003,116
732585889486888962,2016-05-17 14:57:41+00:00,4016,868,96
732375214819057664,2016-05-17 01:00:32+00:00,8832,2838,113
732005617171337216,2016-05-16 00:31:53+00:00,16324,6154,70
731285275100512256,2016-05-14 00:49:30+00:00,3798,1090,72
731156023742988288,2016-05-13 16:15:54+00:00,4196,1434,97
730924654643314689,2016-05-13 00:56:32+00:00,6682,2234,116
730573383004487680,2016-05-12 01:40:42+00:00,5407,2435,67
730427201120833536,2016-05-11 15:59:50+00:00,3809,1176,98
730211855403241472,2016-05-11 01:44:07+00:00,4180,1182,84
730196704625098752,2016-05-11 00:43:55+00:00,5339,2172,116
729854734790754305,2016-05-10 02:05:03+00:00,4396,1268,111
729838605770891264,2016-05-10 01:00:58+00:00,1856,431,43
729823566028484608,2016-05-10 00:01:12+00:00,4358,1390,54
729463711119904772,2016-05-09 00:11:16+00:00,6340,2586,58
729113531270991872,2016-05-08 00:59:46+00:00,2054,370,26
728986383096946689,2016-05-07 16:34:32+00:00,3460,917,116
728760639972315136,2016-05-07 01:37:30+00:00,5090,1911,73
728751179681943552,2016-05-07 00:59:55+00:00,3032,757,57
728653952833728512,2016-05-06 18:33:34+00:00,3620,1169,83
728409960103686147,2016-05-06 02:24:02+00:00,5383,2269,115
728387165835677696,2016-05-06 00:53:27+00:00,3999,1075,113
728046963732717569,2016-05-05 02:21:37+00:00,4722,1328,81
728035342121635841,2016-05-05 01:35:26+00:00,4953,1872,60
728015554473250816,2016-05-05 00:16:48+00:00,4479,1219,75
727685679342333952,2016-05-04 02:26:00+00:00,3206,720,96
727644517743104000,2016-05-03 23:42:26+00:00,6431,1962,55
727524757080539137,2016-05-03 15:46:33+00:00,4900,1379,96
727314416056803329,2016-05-03 01:50:44+00:00,3623,834,93
727286334147182592,2016-05-02 23:59:09+00:00,3324,920,111
727175381690781696,2016-05-02 16:38:15+00:00,4209,1540,93
727155742655025152,2016-05-02 15:20:13+00:00,3983,1490,127
726935089318363137,2016-05-02 00:43:25+00:00,7496,2738,71
726887082820554753,2016-05-01 21:32:40+00:00,4195,1677,113
726828223124897792,2016-05-01 17:38:46+00:00,3882,1124,115
726224900189511680,2016-04-30 01:41:23+00:00,4811,1302,116
725842289046749185,2016-04-29 00:21:01+00:00,7691,2970,101
725786712245440512,2016-04-28 20:40:11+00:00,4537,1527,103
725729321944506368,2016-04-28 16:52:08+00:00,5646,2009,114
725458796924002305,2016-04-27 22:57:10+00:00,1541,703,123
724983749226668032,2016-04-26 15:29:30+00:00,4040,1462,116
724771698126512129,2016-04-26 01:26:53+00:00,2593,725,46
724405726123311104,2016-04-25 01:12:38+00:00,5800,1847,98
724049859469295616,2016-04-24 01:38:33+00:00,4738,1984,89
724046343203856385,2016-04-24 01:24:35+00:00,2901,620,98
724004602748780546,2016-04-23 22:38:43+00:00,4561,1790,70
723912936180330496,2016-04-23 16:34:28+00:00,4236,1374,85
723688335806480385,2016-04-23 01:41:59+00:00,8435,3347,64
723673163800948736,2016-04-23 00:41:42+00:00,3291,1011,85
723179728551723008,2016-04-21 16:00:57+00:00,5761,2110,109
722974582966214656,2016-04-21 02:25:47+00:00,4493,1764,40
722613351520608256,2016-04-20 02:30:23+00:00,5393,1831,110
721503162398597120,2016-04-17 00:58:53+00:00,5086,2124,35
721001180231503872,2016-04-15 15:44:11+00:00,2748,686,131
720785406564900865,2016-04-15 01:26:47+00:00,3400,866,104
720775346191278080,2016-04-15 00:46:48+00:00,2702,760,87
720415127506415616,2016-04-14 00:55:25+00:00,4503,1681,64
720389942216527872,2016-04-13 23:15:21+00:00,6974,2840,85
720340705894408192,2016-04-13 19:59:42+00:00,3131,1098,119
720059472081784833,2016-04-13 01:22:10+00:00,4229,1268,124
720043174954147842,2016-04-13 00:17:25+00:00,5332,2253,137
719991154352222208,2016-04-12 20:50:42+00:00,5281,1979,140
719704490224398336,2016-04-12 01:51:36+00:00,4974,1645,107
719551379208073216,2016-04-11 15:43:12+00:00,5515,2192,118
719367763014393856,2016-04-11 03:33:34+00:00,3022,827,142
719339463458033665,2016-04-11 01:41:07+00:00,4822,1403,122
719332531645071360,2016-04-11 01:13:34+00:00,3711,1078,140
718971898235854848,2016-04-10 01:20:33+00:00,3818,1231,72
718939241951195136,2016-04-09 23:10:47+00:00,5720,1973,102
718631497683582976,2016-04-09 02:47:55+00:00,20697,9126,138
718613305783398402,2016-04-09 01:35:37+00:00,2669,542,124
718540630683709445,2016-04-08 20:46:50+00:00,2730,1137,61
718460005985447936,2016-04-08 15:26:28+00:00,2846,602,139
718454725339934721,2016-04-08 15:05:29+00:00,5320,1685,139
718246886998687744,2016-04-08 01:19:36+00:00,2115,565,132
718234618122661888,2016-04-08 00:30:51+00:00,4217,1127,128
717841801130979328,2016-04-06 22:29:56+00:00,2660,670,84
717790033953034240,2016-04-06 19:04:14+00:00,3170,1272,130
717537687239008257,2016-04-06 02:21:30+00:00,6281,2069,139
717428917016076293,2016-04-05 19:09:17+00:00,1748,510,87
717421804990701568,2016-04-05 18:41:02+00:00,3446,945,130
717047459982213120,2016-04-04 17:53:31+00:00,6826,2135,136
717009362452090881,2016-04-04 15:22:08+00:00,3583,1102,111
716802964044845056,2016-04-04 01:41:58+00:00,4627,1317,83
716791146589110272,2016-04-04 00:55:01+00:00,5204,1474,144
716730379797970944,2016-04-03 20:53:33+00:00,1339,475,104
716447146686459905,2016-04-03 02:08:05+00:00,14327,6643,96
716439118184652801,2016-04-03 01:36:11+00:00,2574,247,117
716285507865542656,2016-04-02 15:25:47+00:00,3041,1225,64
716080869887381504,2016-04-02 01:52:38+00:00,5272,1935,72
715928423106027520,2016-04-01 15:46:52+00:00,3485,987,98
715758151270801409,2016-04-01 04:30:16+00:00,4085,1596,122
715733265223708672,2016-04-01 02:51:22+00:00,5093,1920,137
715704790270025728,2016-04-01 00:58:13+00:00,3055,634,102
715696743237730304,2016-04-01 00:26:15+00:00,4257,1454,139
715680795826982913,2016-03-31 23:22:53+00:00,4719,1813,68
715360349751484417,2016-03-31 02:09:32+00:00,5955,1772,87
715342466308784130,2016-03-31 00:58:29+00:00,3294,768,138
715220193576927233,2016-03-30 16:52:36+00:00,2630,736,126
715200624753819648,2016-03-30 15:34:51+00:00,5578,2110,119
715009755312439296,2016-03-30 02:56:24+00:00,4550,1392,113
714982300363173890,2016-03-30 01:07:18+00:00,4094,1166,114
714962719905021952,2016-03-29 23:49:30+00:00,8028,4816,87
714957620017307648,2016-03-29 23:29:14+00:00,4503,1595,140
714631576617938945,2016-03-29 01:53:39+00:00,3571,1122,137
714606013974974464,2016-03-29 00:12:05+00:00,3938,1038,91
714485234495041536,2016-03-28 16:12:09+00:00,2962,1313,75
714258258790387713,2016-03-28 01:10:13+00:00,3281,808,143
714251586676113411,2016-03-28 00:43:43+00:00,3570,940,79
714214115368108032,2016-03-27 22:14:49+00:00,2480,990,69
714141408463036416,2016-03-27 17:25:54+00:00,4673,1569,137
713919462244790272,2016-03-27 02:43:58+00:00,3564,869,133
713909862279876608,2016-03-27 02:05:49+00:00,2078,616,93
713900603437621249,2016-03-27 01:29:02+00:00,3062,829,93
713761197720473600,2016-03-26 16:15:05+00:00,5308,1541,127
713411074226274305,2016-03-25 17:03:49+00:00,4802,1440,134
713177543487135744,2016-03-25 01:35:51+00:00,7854,3183,104
713175907180089344,2016-03-25 01:29:21+00:00,4851,1630,121
712809025985978368,2016-03-24 01:11:29+00:00,20378,7602,63
712717840512598017,2016-03-23 19:09:09+00:00,13474,5616,104
712668654853337088,2016-03-23 15:53:42+00:00,4531,1367,107
712438159032893441,2016-03-23 00:37:48+00:00,5799,1756,138
712309440758808576,2016-03-22 16:06:19+00:00,269,26,140
712097430750289920,2016-03-22 02:03:52+00:00,4144,1172,94
712092745624633345,2016-03-22 01:45:15+00:00,3211,1016,138
712085617388212225,2016-03-22 01:16:55+00:00,3531,556,104
712065007010385924,2016-03-21 23:55:01+00:00,2451,700,138
711968124745228288,2016-03-21 17:30:03+00:00,8776,2601,106
711743778164514816,2016-03-21 02:38:34+00:00,3095,1101,140
711732680602345472,2016-03-21 01:54:29+00:00,9756,4653,77
711694788429553666,2016-03-20 23:23:54+00:00,35865,20500,53
711652651650457602,2016-03-20 20:36:28+00:00,4228,1037,88
711363825979756544,2016-03-20 01:28:47+00:00,3996,1287,52
711306686208872448,2016-03-19 21:41:44+00:00,3596,819,137
711008018775851008,2016-03-19 01:54:56+00:00,3275,710,139
710997087345876993,2016-03-19 01:11:29+00:00,4960,1561,108
710844581445812225,2016-03-18 15:05:29+00:00,2775,779,102
710833117892898816,2016-03-18 14:19:56+00:00,2937,606,120
710658690886586372,2016-03-18 02:46:49+00:00,2529,636,108
710609963652087808,2016-03-17 23:33:12+00:00,5227,2624,114
710588934686908417,2016-03-17 22:09:38+00:00,4968,2107,94
710296729921429505,2016-03-17 02:48:31+00:00,2574,833,82
710283270106132480,2016-03-17 01:55:02+00:00,2308,580,104
710272297844797440,2016-03-17 01:11:26+00:00,4945,1425,138
710269109699739648,2016-03-17 00:58:46+00:00,2613,1257,82
710153181850935296,2016-03-16 17:18:07+00:00,3153,1006,135
710140971284037632,2016-03-16 16:29:35+00:00,3017,1008,120
710117014656950272,2016-03-16 14:54:24+00:00,5999,2233,135
709918798883774466,2016-03-16 01:46:45+00:00,3250,1215,140
709901256215666688,2016-03-16 00:37:03+00:00,732,112,140
709852847387627521,2016-03-15 21:24:41+00:00,3824,1336,77
709566166965075968,2016-03-15 02:25:31+00:00,3865,1367,130
709556954897764353,2016-03-15 01:48:55+00:00,3593,1204,131
709519240576036864,2016-03-14 23:19:03+00:00,1620,277,139
709449600415961088,2016-03-14 18:42:20+00:00,2420,665,140
709409458133323776,2016-03-14 16:02:49+00:00,2855,788,79
709225125749587968,2016-03-14 03:50:21+00:00,2615,647,131
709207347839836162,2016-03-14 02:39:42+00:00,13755,6567,88
709198395643068416,2016-03-14 02:04:08+00:00,2634,721,144
709179584944730112,2016-03-14 00:49:23+00:00,2213,763,83
709158332880297985,2016-03-13 23:24:56+00:00,2236,470,138
709042156699303936,2016-03-13 15:43:18+00:00,5197,1864,140
708853462201716736,2016-03-13 03:13:29+00:00,1941,745,126
708845821941387268,2016-03-13 02:43:08+00:00,3226,1015,137
708834316713893888,2016-03-13 01:57:25+00:00,1860,571,138
708810915978854401,2016-03-13 00:24:26+00:00,18036,7848,111
708738143638450176,2016-03-12 19:35:15+00:00,2997,917,107
708711088997666817,2016-03-12 17:47:45+00:00,2790,834,75
708479650088034305,2016-03-12 02:28:06+00:00,2768,765,118
708469915515297792,2016-03-12 01:49:25+00:00,3357,926,132
708400866336894977,2016-03-11 21:15:02+00:00,17516,11330,78
708356463048204288,2016-03-11 18:18:36+00:00,3929,1520,137
708349470027751425,2016-03-11 17:50:48+00:00,2568,831,107
708149363256774660,2016-03-11 04:35:39+00:00,4672,1727,118
708130923141795840,2016-03-11 03:22:23+00:00,3707,943,140
708119489313951744,2016-03-11 02:36:57+00:00,2937,1102,99
708109389455101952,2016-03-11 01:56:49+00:00,2124,610,133
708026248782585858,2016-03-10 20:26:26+00:00,4799,2166,129
707995814724026368,2016-03-10 18:25:30+00:00,3385,1273,140
707983188426153984,2016-03-10 17:35:20+00:00,52,2,139
707969809498152960,2016-03-10 16:42:10+00:00,2941,1097,140
707776935007539200,2016-03-10 03:55:45+00:00,3593,1079,140
707741517457260545,2016-03-10 01:35:01+00:00,2718,696,140
707738799544082433,2016-03-10 01:24:13+00:00,4495,2785,110
707693576495472641,2016-03-09 22:24:31+00:00,3765,1133,109
707629649552134146,2016-03-09 18:10:30+00:00,2834,997,130
707610948723478529,2016-03-09 16:56:11+00:00,18557,7236,121
707420581654872064,2016-03-09 04:19:44+00:00,2499,789,140
707411934438625280,2016-03-09 03:45:22+00:00,2486,673,128
707387676719185920,2016-03-09 02:08:59+00:00,3835,1490,139
707377100785885184,2016-03-09 01:26:57+00:00,3603,1214,140
707315916783140866,2016-03-08 21:23:50+00:00,2698,727,122
707297311098011648,2016-03-08 20:09:54+00:00,3022,903,139
707059547140169728,2016-03-08 04:25:07+00:00,2796,759,128
707038192327901184,2016-03-08 03:00:15+00:00,2404,900,117
707021089608753152,2016-03-08 01:52:18+00:00,4433,1540,120
707014260413456384,2016-03-08 01:25:10+00:00,2502,664,133
706904523814649856,2016-03-07 18:09:06+00:00,15961,8830,120
706901761596989440,2016-03-07 17:58:08+00:00,2264,680,134
706681918348251136,2016-03-07 03:24:33+00:00,3627,1103,135
706644897839910912,2016-03-07 00:57:27+00:00,2814,1224,140
706593038911545345,2016-03-06 21:31:22+00:00,2363,718,102
706538006853918722,2016-03-06 17:52:42+00:00,3778,1580,140
706516534877929472,2016-03-06 16:27:23+00:00,3404,1150,126
706346369204748288,2016-03-06 05:11:12+00:00,3768,1035,90
706310011488698368,2016-03-06 02:46:44+00:00,23443,9034,107
706291001778950144,2016-03-06 01:31:11+00:00,1861,522,130
706265994973601792,2016-03-05 23:51:49+00:00,2979,1030,139
706169069255446529,2016-03-05 17:26:40+00:00,4291,2511,71
706166467411222528,2016-03-05 17:16:20+00:00,5636,1819,133
706153300320784384,2016-03-05 16:24:01+00:00,1632,437,120
705975130514706432,2016-03-05 04:36:02+00:00,3397,842,137
705970349788291072,2016-03-05 04:17:02+00:00,3440,1008,139
705898680587526145,2016-03-04 23:32:15+00:00,2597,643,140
705786532653883392,2016-03-04 16:06:36+00:00,2132,596,68
705591895322394625,2016-03-04 03:13:11+00:00,3475,1308,109
705475953783398401,2016-03-03 19:32:29+00:00,3231,1045,103
705442520700944385,2016-03-03 17:19:38+00:00,4877,1859,90
705428427625635840,2016-03-03 16:23:38+00:00,4188,1931,139
705239209544720384,2016-03-03 03:51:44+00:00,3290,854,116
705223444686888960,2016-03-03 02:49:06+00:00,2829,900,64
705102439679201280,2016-03-02 18:48:16+00:00,2342,585,94
705066031337840642,2016-03-02 16:23:36+00:00,2378,683,135
704871453724954624,2016-03-02 03:30:25+00:00,4585,1245,53
704859558691414016,2016-03-02 02:43:09+00:00,2462,612,114
704847917308362754,2016-03-02 01:56:53+00:00,5594,1727,80
704819833553219584,2016-03-02 00:05:17+00:00,2906,1136,137
704761120771465216,2016-03-01 20:11:59+00:00,7283,3257,139
704499785726889984,2016-03-01 02:53:32+00:00,3212,1124,92
704480331685040129,2016-03-01 01:36:14+00:00,3723,1197,139
704364645503647744,2016-02-29 17:56:32+00:00,8804,3999,121
704347321748819968,2016-02-29 16:47:42+00:00,1729,393,139
704134088924532736,2016-02-29 02:40:23+00:00,1653,519,87
704113298707505153,2016-02-29 01:17:46+00:00,2031,629,140
704054845121142784,2016-02-28 21:25:30+00:00,3201,1028,82
703774238772166656,2016-02-28 02:50:28+00:00,2020,526,63
703769065844768768,2016-02-28 02:29:55+00:00,3621,1276,128
703631701117943808,2016-02-27 17:24:05+00:00,2853,772,135
703611486317502464,2016-02-27 16:03:45+00:00,4229,1709,140
703425003149250560,2016-02-27 03:42:44+00:00,4162,1559,135
703407252292673536,2016-02-27 02:32:12+00:00,2685,786,76
703382836347330562,2016-02-27 00:55:11+00:00,3837,1285,111
703356393781329922,2016-02-26 23:10:06+00:00,2085,429,134
703268521220972544,2016-02-26 17:20:56+00:00,2152,618,65
703079050210877440,2016-02-26 04:48:02+00:00,8064,3494,139
703041949650034688,2016-02-26 02:20:37+00:00,28996,14198,125
702932127499816960,2016-02-25 19:04:13+00:00,2825,811,137
702899151802126337,2016-02-25 16:53:11+00:00,1772,509,119
702684942141153280,2016-02-25 02:42:00+00:00,3516,1215,88
702671118226825216,2016-02-25 01:47:04+00:00,2398,634,148
702598099714314240,2016-02-24 20:56:55+00:00,11332,3712,132
702539513671897089,2016-02-24 17:04:07+00:00,3134,1091,136
702332542343577600,2016-02-24 03:21:41+00:00,3491,1755,103
702321140488925184,2016-02-24 02:36:23+00:00,3604,1156,73
702276748847800320,2016-02-23 23:39:59+00:00,2706,860,86
702217446468493312,2016-02-23 19:44:20+00:00,5268,1526,112
701981390485725185,2016-02-23 04:06:20+00:00,3755,1106,83
701952816642965504,2016-02-23 02:12:47+00:00,4167,1149,140
701889187134500865,2016-02-22 21:59:57+00:00,3905,1558,115
701805642395348998,2016-02-22 16:27:58+00:00,3752,1900,132
701601587219795968,2016-02-22 02:57:08+00:00,2299,523,140
701570477911896070,2016-02-22 00:53:31+00:00,3080,1055,139
701545186879471618,2016-02-21 23:13:01+00:00,2902,680,136
701214700881756160,2016-02-21 01:19:47+00:00,13475,5812,103
700890391244103680,2016-02-20 03:51:05+00:00,2437,653,138
700864154249383937,2016-02-20 02:06:50+00:00,2828,685,104
700847567345688576,2016-02-20 01:00:55+00:00,2637,558,134
700796979434098688,2016-02-19 21:39:54+00:00,2669,1085,137
700747788515020802,2016-02-19 18:24:26+00:00,25130,10673,139
700518061187723268,2016-02-19 03:11:35+00:00,2887,915,102
700505138482569216,2016-02-19 02:20:14+00:00,2487,646,86
700462010979500032,2016-02-18 23:28:52+00:00,4537,2031,138
700167517596164096,2016-02-18 03:58:39+00:00,2903,836,65
700151421916807169,2016-02-18 02:54:41+00:00,2450,754,112
700143752053182464,2016-02-18 02:24:13+00:00,8282,3129,140
700062718104104960,2016-02-17 21:02:13+00:00,2890,778,138
700029284593901568,2016-02-17 18:49:22+00:00,2262,661,138
700002074055016451,2016-02-17 17:01:14+00:00,3627,1529,140
699801817392291840,2016-02-17 03:45:29+00:00,3345,1088,118
699788877217865730,2016-02-17 02:54:04+00:00,2458,557,94
699779630832685056,2016-02-17 02:17:19+00:00,3039,1397,48
699775878809702401,2016-02-17 02:02:25+00:00,2150,690,140
699691744225525762,2016-02-16 20:28:06+00:00,11252,5174,140
699446877801091073,2016-02-16 04:15:05+00:00,6515,2938,129
699434518667751424,2016-02-16 03:25:58+00:00,2384,577,101
699423671849451520,2016-02-16 02:42:52+00:00,1505,383,78
699413908797464576,2016-02-16 02:04:04+00:00,2258,688,138
699370870310113280,2016-02-15 23:13:03+00:00,2053,497,139
699323444782047232,2016-02-15 20:04:36+00:00,3466,983,83
699088579889332224,2016-02-15 04:31:20+00:00,2451,715,139
699079609774645248,2016-02-15 03:55:41+00:00,2677,745,117
699072405256409088,2016-02-15 03:27:04+00:00,3296,1325,52
699060279947165696,2016-02-15 02:38:53+00:00,4173,2059,74
699036661657767936,2016-02-15 01:05:02+00:00,2863,1345,76
698989035503689728,2016-02-14 21:55:47+00:00,3701,1113,91
698953797952008193,2016-02-14 19:35:46+00:00,2975,1020,140
698907974262222848,2016-02-14 16:33:40+00:00,2787,699,83
698710712454139905,2016-02-14 03:29:49+00:00,2710,774,110
698703483621523456,2016-02-14 03:01:06+00:00,1608,425,116
698635131305795584,2016-02-13 22:29:29+00:00,1400,388,134
698549713696649216,2016-02-13 16:50:04+00:00,2536,704,127
698355670425473025,2016-02-13 03:59:01+00:00,2046,516,138
698342080612007937,2016-02-13 03:05:01+00:00,2485,1074,140
698262614669991936,2016-02-12 21:49:15+00:00,5214,2268,130
698195409219559425,2016-02-12 17:22:12+00:00,18408,6750,144
698178924120031232,2016-02-12 16:16:41+00:00,3084,830,140
697995514407682048,2016-02-12 04:07:53+00:00,1665,372,80
697990423684476929,2016-02-12 03:47:39+00:00,3592,1451,140
697943111201378304,2016-02-12 00:39:39+00:00,2638,776,126
697881462549430272,2016-02-11 20:34:41+00:00,3313,1337,126
697630435728322560,2016-02-11 03:57:11+00:00,1909,614,124
697616773278015490,2016-02-11 03:02:54+00:00,3467,1144,92
697596423848730625,2016-02-11 01:42:02+00:00,3306,1425,117
697575480820686848,2016-02-11 00:18:49+00:00,2250,572,71
697516214579523584,2016-02-10 20:23:19+00:00,2281,1282,65
697482927769255936,2016-02-10 18:11:03+00:00,2662,765,140
697463031882764288,2016-02-10 16:51:59+00:00,3748,1552,92
697270446429966336,2016-02-10 04:06:43+00:00,5131,2087,138
697259378236399616,2016-02-10 03:22:44+00:00,3611,1136,123
697255105972801536,2016-02-10 03:05:46+00:00,3316,1315,137
697242256848379904,2016-02-10 02:14:42+00:00,2753,751,130
696900204696625153,2016-02-09 03:35:31+00:00,3492,1156,105
696894894812565505,2016-02-09 03:14:25+00:00,2594,758,129
696886256886657024,2016-02-09 02:40:05+00:00,5317,2016,59
696877980375769088,2016-02-09 02:07:12+00:00,2689,802,129
696754882863349760,2016-02-08 17:58:03+00:00,1615,396,140
696744641916489729,2016-02-08 17:17:22+00:00,2293,1069,126
696713835009417216,2016-02-08 15:14:57+00:00,2613,757,117
696518437233913856,2016-02-08 02:18:30+00:00,4274,1887,47
696490539101908992,2016-02-08 00:27:39+00:00,1339,170,101
696488710901260288,2016-02-08 00:20:23+00:00,2788,1166,46
696405997980676096,2016-02-07 18:51:43+00:00,3531,1284,139
696100768806522880,2016-02-06 22:38:50+00:00,2125,750,124
695816827381944320,2016-02-06 03:50:33+00:00,3287,1320,84
695794761660297217,2016-02-06 02:22:53+00:00,3490,880,102
695767669421768709,2016-02-06 00:35:13+00:00,2060,854,101
695629776980148225,2016-02-05 15:27:17+00:00,5020,2377,108
695446424020918272,2016-02-05 03:18:42+00:00,4787,2026,123
695409464418041856,2016-02-05 00:51:51+00:00,9460,4017,134
695314793360662529,2016-02-04 18:35:39+00:00,4004,1675,126
695095422348574720,2016-02-04 04:03:57+00:00,2888,684,82
695074328191332352,2016-02-04 02:40:08+00:00,3116,1239,131
695064344191721472,2016-02-04 02:00:27+00:00,1771,685,138
695051054296211456,2016-02-04 01:07:39+00:00,2918,885,140
694925794720792577,2016-02-03 16:49:55+00:00,2965,1043,125
694905863685980160,2016-02-03 15:30:43+00:00,3046,1053,136
694669722378485760,2016-02-02 23:52:22+00:00,26068,13517,139
694356675654983680,2016-02-02 03:08:26+00:00,1653,328,135
694352839993344000,2016-02-02 02:53:12+00:00,2244,700,147
694342028726001664,2016-02-02 02:10:14+00:00,1727,557,119
694329668942569472,2016-02-02 01:21:07+00:00,2203,569,109
694206574471057408,2016-02-01 17:11:59+00:00,4582,2297,137
694183373896572928,2016-02-01 15:39:48+00:00,3236,1040,132
694001791655137281,2016-02-01 03:38:15+00:00,3705,1176,140
693993230313091072,2016-02-01 03:04:14+00:00,2044,457,125
693942351086120961,2016-01-31 23:42:03+00:00,1896,413,139
693647888581312512,2016-01-31 04:11:58+00:00,2961,673,110
693644216740769793,2016-01-31 03:57:23+00:00,1473,150,135
693642232151285760,2016-01-31 03:49:30+00:00,2790,472,133
693629975228977152,2016-01-31 03:00:47+00:00,2685,894,82
693622659251335168,2016-01-31 02:31:43+00:00,1691,422,102
693590843962331137,2016-01-31 00:25:18+00:00,5565,2233,139
693582294167244802,2016-01-30 23:51:19+00:00,1802,292,118
693486665285931008,2016-01-30 17:31:20+00:00,1941,698,123
693280720173801472,2016-01-30 03:52:58+00:00,3669,1403,143
693267061318012928,2016-01-30 02:58:42+00:00,2622,925,114
693262851218264065,2016-01-30 02:41:58+00:00,2459,568,97
693231807727280129,2016-01-30 00:38:37+00:00,3133,841,140
693155686491000832,2016-01-29 19:36:08+00:00,8668,3622,105
693109034023534592,2016-01-29 16:30:45+00:00,1889,695,99
693095443459342336,2016-01-29 15:36:45+00:00,2056,523,134
692919143163629568,2016-01-29 03:56:12+00:00,2926,838,136
692905862751522816,2016-01-29 03:03:25+00:00,2683,998,87
692901601640583168,2016-01-29 02:46:29+00:00,1971,682,47
692894228850999298,2016-01-29 02:17:12+00:00,2511,910,139
692828166163931137,2016-01-28 21:54:41+00:00,3148,998,86
692752401762250755,2016-01-28 16:53:37+00:00,7496,4124,92
692568918515392513,2016-01-28 04:44:32+00:00,4739,1737,140
692535307825213440,2016-01-28 02:30:58+00:00,3504,1529,89
692530551048294401,2016-01-28 02:12:04+00:00,2021,474,140
692423280028966913,2016-01-27 19:05:49+00:00,1618,265,103
692417313023332352,2016-01-27 18:42:06+00:00,10275,3917,140
692187005137076224,2016-01-27 03:26:56+00:00,2768,929,139
692158366030913536,2016-01-27 01:33:08+00:00,2369,896,129
692142790915014657,2016-01-27 00:31:15+00:00,1798,438,108
